"","Sex","First.Gen","Financial.Aid","Distance","Quaker","Athlete","Legacy","Num.Visits","Num.Virtual","Percent.Click","Interest.Area"
"2951","M",0,1,91.9368636588696,0,1,0,0,0,0.0232558139534884,"NatSci"
"2952","M",0,1,59.5663972353903,0,1,0,1,0,0.120481927710843,"NatSci"
"2953","M",0,1,826.002893518115,0,0,0,0,0,0.0285714285714286,"Undecided"
"2954","F",0,1,284.781101409684,0,0,0,2,0,0.0535714285714286,"SocSci"
"2955","F",0,1,55.3067219285213,0,0,0,0,0,0.046875,"Humanities"
"2956","M",0,1,48.1009653782665,0,1,0,0,0,0.025,"Undecided"
"2957","M",0,1,97.4519047669458,0,0,0,1,0,0.0246913580246914,"NatSci"
"2958","F",1,0,66.052216832592,0,1,0,1,0,0.114285714285714,"SocSci"
"2959","F",1,1,711.148891605459,0,0,0,1,0,0.321428571428571,"SocSci"
"2960","M",0,1,415.381058571751,0,0,0,0,0,0.0172413793103448,"SocSci"
"2961","F",0,1,432.796629215882,0,0,0,0,0,0,"NatSci"
"2962","M",0,0,207.039873064065,0,0,0,1,0,0.031055900621118,"Inter"
"2963","F",1,1,462.73482569826,0,0,0,0,0,0,"NatSci"
"2964","F",1,1,62.0713646771508,0,0,0,0,0,0.0188679245283019,"Humanities"
"2965","M",0,1,418.360068942088,0,0,0,0,0,0.075,"NatSci"
"2966","M",1,1,1042.27659364578,0,0,0,0,0,0.0352941176470588,"NatSci"
"2967","M",0,1,145.163095959594,0,0,0,0,0,0.260869565217391,"SocSci"
"2968","F",0,1,658.502438939641,0,1,0,0,0,0.0454545454545455,"SocSci"
"2969","M",0,1,70.1565132094727,0,1,0,1,0,0.0238095238095238,"NatSci"
"2970","M",1,1,166.789283555175,0,0,0,0,0,0.0769230769230769,"NatSci"
"2971","F",0,1,67.8839684281896,0,1,0,0,0,0.0125786163522013,"SocSci"
"2972","F",0,0,833.885832745021,0,1,0,0,0,0.0392156862745098,"Undecided"
"2973","M",0,1,24.3757889042035,0,0,0,0,0,0,"SocSci"
"2974","M",0,1,63.8954759233145,0,1,0,2,0,0,"SocSci"
"2975","F",1,1,0.431606864673535,0,1,0,0,0,0,"NatSci"
"2976","M",1,1,1658.66271758652,0,1,0,0,0,0.0125,"NatSci"
"2977","M",1,1,194.28532927131,0,1,0,0,0,0.0333333333333333,"Undecided"
"2978","F",0,1,168.24778381468,0,0,0,1,0,0.0952380952380952,"NatSci"
"2979","M",1,1,1568.5066593987,0,1,0,0,0,0,"SocSci"
"2980","F",0,1,475.647393666774,0,0,0,1,0,0.3125,"Humanities"
"2981","F",1,1,223.470744533493,0,0,0,0,0,0.00952380952380952,"NatSci"
"2982","F",0,0,75.8951616047408,0,0,0,1,0,0.0476190476190476,"NatSci"
"2983","F",0,1,68.1484409723166,0,0,0,0,0,0.0574712643678161,"Inter"
"2984","F",0,1,51.4208764681551,0,0,0,1,1,0.0384615384615385,"NatSci"
"2985","M",0,1,1918.84254372447,0,1,0,0,0,0.0819672131147541,"Undecided"
"2986","F",0,1,23.1253283764664,0,0,0,0,0,0.0384615384615385,"SocSci"
"2987","F",0,0,1931.8765117309,0,0,0,0,0,0.0194174757281553,"SocSci"
"2988","F",1,1,199.92831777737,0,0,1,0,0,0.05,"Humanities"
"2989","F",0,1,368.204022053615,0,0,0,0,0,0.136363636363636,"Arts"
"2990","M",1,1,738.912895275527,0,0,0,0,0,0.0273972602739726,"Inter"
"2991","F",1,1,40.8310622641374,0,0,0,0,0,0.04,"Arts"
"2992","M",0,1,1941.9023335477,0,0,0,0,0,0.03125,"Undecided"
"2993","F",0,1,255.609993324986,0,0,0,0,0,0,"NatSci"
"2994","M",1,1,160.236374083147,0,0,0,0,0,0.0416666666666667,"Inter"
"2995","F",1,1,58.6685427282789,0,0,0,2,1,0.155555555555556,"NatSci"
"2996","F",1,1,901.32892153077,0,0,0,1,0,0.117647058823529,"Humanities"
"2997","F",0,1,726.113192464993,1,0,0,2,0,0.211267605633803,"Inter"
"2998","M",0,1,36.9037307032748,0,1,0,2,0,0.0111111111111111,"SocSci"
"2999","F",1,1,43.273658924377,0,1,0,0,0,0.282608695652174,"SocSci"
"3000","F",0,1,124.038524751779,0,0,0,0,0,0.0625,"SocSci"
"3001","M",0,1,55.4140201244177,0,1,0,0,0,0.00763358778625954,"SocSci"
"3002","M",1,1,178.058869046817,0,1,0,0,0,0.0833333333333333,"SocSci"
"3003","F",0,1,497.247056233339,0,0,0,1,0,0.058252427184466,"SocSci"
"3004","F",0,1,153.36860020839,0,0,0,0,0,0.2,"Undecided"
"3005","F",1,1,1831.8260966187,0,0,0,0,0,0.0487804878048781,"NatSci"
"3006","F",1,1,192.359659870533,0,0,0,0,0,0,"NatSci"
"3007","F",0,1,257.207312620225,0,0,0,0,0,0.00813008130081301,"NatSci"
"3008","F",0,1,99.807156577173,0,1,0,1,0,0.0127388535031847,"Undecided"
"3009","F",0,1,930.383741218528,0,1,0,1,0,0.0512820512820513,"NatSci"
"3010","F",0,1,1240.36126918904,0,1,0,0,0,0.021978021978022,"SocSci"
"3011","M",0,1,104.659901745885,0,1,0,1,0,0.037037037037037,"NatSci"
"3012","M",0,0,350.281108283363,0,1,0,1,0,0.0087719298245614,"NatSci"
"3013","F",0,1,62.0920210750128,0,0,0,0,0,0.0289855072463768,"Undecided"
"3014","M",0,1,473.894858307951,1,1,0,1,0,0.178571428571429,"Humanities"
"3015","F",1,1,1056.51657446562,0,0,0,0,0,0.0122699386503067,"Inter"
"3016","F",0,1,40.474148273937,0,0,0,1,0,0.0297029702970297,"SocSci"
"3017","M",0,1,53.0496380677336,1,0,0,1,0,0.0186335403726708,"NatSci"
"3018","M",1,1,1313.68537163151,0,1,0,1,0,0.1,"SocSci"
"3019","M",0,1,189.851926423585,0,0,0,0,0,0.130434782608696,"NatSci"
"3020","F",0,0,1867.82642727719,0,0,0,0,0,0,"NatSci"
"3021","F",1,1,201.815555653868,0,0,0,0,0,0.0153846153846154,"NatSci"
"3022","F",0,0,267.110513998178,0,1,0,0,0,0.125,"NatSci"
"3023","F",1,1,909.368031357491,0,0,0,0,0,0.157894736842105,"NatSci"
"3024","F",0,1,194.163766635057,0,0,0,2,0,0.129032258064516,"Humanities"
"3025","M",1,1,142.302417639763,0,0,0,0,0,0.0612244897959184,"NatSci"
"3026","F",0,1,56.814200500341,0,0,0,0,0,0.108108108108108,"NatSci"
"3027","M",0,1,127.367548892642,0,0,0,0,1,0.0595238095238095,"NatSci"
"3028","F",0,1,275.671131020623,0,0,0,1,0,0.172413793103448,"NatSci"
"3029","F",0,1,89.2860827485255,0,0,0,0,0,0.00925925925925926,"NatSci"
"3030","M",0,1,203.180145336069,0,0,0,0,0,0.0260869565217391,"NatSci"
"3031","F",0,1,236.396340095011,0,0,0,1,0,0.0131578947368421,"NatSci"
"3032","F",1,1,1.40083968509005,0,0,0,0,0,0.027027027027027,"Humanities"
"3033","F",0,1,193.958884555476,0,0,0,0,0,0.142857142857143,"SocSci"
"3034","M",0,1,50.6530551208515,0,1,0,0,0,0,"Undecided"
"3035","F",1,1,201.995948853014,0,0,0,0,0,0.117647058823529,"NatSci"
"3036","M",0,1,59.2606463317312,0,0,0,0,0,0,"NatSci"
"3037","M",0,0,507.096836713684,0,1,0,1,0,0,"Inter"
"3038","M",1,1,577.812154989821,0,1,0,0,0,0.0196078431372549,"SocSci"
"3039","F",0,0,126.256735541144,0,1,0,0,0,0.00970873786407767,"NatSci"
"3040","F",0,0,228.657756195142,0,1,0,1,0,0.0333333333333333,"SocSci"
"3041","F",1,1,229.79191422222,0,1,0,1,0,0.0185185185185185,"Inter"
"3042","M",0,1,1888.18649142257,0,0,0,0,0,0.107142857142857,"Arts"
"3043","M",1,1,1209.7396645645,0,1,0,0,0,0.0410958904109589,"SocSci"
"3044","M",0,1,50.2551307008885,0,0,0,1,0,0.0666666666666667,"SocSci"
"3045","F",0,1,408.020867343815,0,0,0,1,3,0.120805369127517,"SocSci"
"3046","M",0,1,112.398481079637,0,1,0,0,0,0.0111111111111111,"SocSci"
"3047","F",0,1,69.8277144335725,0,0,0,1,0,0.153846153846154,"SocSci"
"3048","F",1,1,24.8837220756616,0,0,0,0,0,0.00833333333333333,"SocSci"
"3049","M",1,1,205.628935227068,0,0,0,0,0,0,"Undecided"
"3050","F",0,1,580.775659783913,0,0,1,2,0,0.166666666666667,"NatSci"
"3051","F",1,1,320.088352989263,0,0,0,0,0,0.0337078651685393,"NatSci"
"3052","F",1,1,140.346827534708,0,0,0,0,0,0,"Undecided"
"3053","M",0,1,54.1268961710059,0,0,0,0,0,0,"SocSci"
"3054","F",1,1,1874.54962277793,0,0,0,0,0,0.0571428571428571,"SocSci"
"3055","F",1,1,115.223258838108,0,0,0,0,0,0.0120481927710843,"Inter"
"3056","M",0,1,1415.10946761604,0,1,0,0,0,0.0204081632653061,"Undecided"
"3057","F",0,1,472.343067256375,0,0,0,1,0,0.303030303030303,"Arts"
"3058","F",0,1,37.5563826733473,0,1,0,0,0,0.0392156862745098,"NatSci"
"3059","M",0,1,127.707427613646,0,0,0,1,0,0.00645161290322581,"NatSci"
"3060","F",0,1,551.801463480112,0,0,0,0,0,0.0588235294117647,"Inter"
"3061","M",0,1,1428.5522009984,0,0,0,0,0,0.0176991150442478,"SocSci"
"3062","M",0,0,118.11974241372,0,1,0,2,0,0.0222222222222222,"Undecided"
"3063","M",0,1,804.230464590183,0,1,0,1,0,0.0113636363636364,"NatSci"
"3064","F",0,1,282.904497734633,0,0,0,0,0,0.037037037037037,"NatSci"
"3065","F",0,1,31.8300467338869,0,1,0,0,0,0,"Undecided"
"3066","M",1,1,1002.93223415402,0,1,0,0,0,0.0163934426229508,"NatSci"
"3067","F",0,1,559.096288840852,0,1,0,2,0,0.107142857142857,"SocSci"
"3068","F",0,1,451.940207701097,0,1,1,0,1,0.00632911392405063,"NatSci"
"3069","F",0,0,232.963624306571,0,1,0,0,0,0.129411764705882,"NatSci"
"3070","M",1,1,112.227596790817,0,0,0,0,0,0,"NatSci"
"3071","M",0,1,60.9650815487871,0,1,0,0,0,0.0256410256410256,"NatSci"
"3072","F",0,1,76.3276633225821,0,0,0,0,0,0.0561797752808989,"NatSci"
"3073","F",0,0,86.3313174159968,0,0,0,0,0,0.145833333333333,"SocSci"
"3074","M",0,1,798.690537250817,0,1,0,0,0,0.0303030303030303,"NatSci"
"3075","M",0,1,93.1281115382752,0,1,0,1,0,0.0263157894736842,"Undecided"
"3076","M",1,0,24.3673479196685,0,0,0,0,0,0.0454545454545455,"NatSci"
"3077","M",1,1,916.17834756319,0,0,0,0,0,0.0392156862745098,"SocSci"
"3078","M",1,1,59.7364293755075,0,1,0,1,0,0,"NatSci"
"3079","F",1,1,37.9011578669392,0,0,0,0,0,0.0194174757281553,"NatSci"
"3080","M",0,1,818.171303757826,0,0,0,0,0,0.0227272727272727,"Inter"
"3081","M",0,1,588.391102668711,0,0,0,1,0,0.135135135135135,"NatSci"
"3082","F",0,1,715.168679669619,0,0,0,1,1,0.0181818181818182,"Inter"
"3083","M",1,1,185.806859724628,0,0,0,0,0,0.0388349514563107,"NatSci"
"3084","M",0,1,38.202302964675,0,1,0,1,0,0.00952380952380952,"Undecided"
"3085","F",0,1,383.378370582497,0,0,0,0,0,0.970588235294118,"Humanities"
"3086","F",1,1,26.4894359092447,0,0,0,1,0,0.0165289256198347,"NatSci"
"3087","F",0,1,1088.75701834915,0,0,0,3,0,0.113636363636364,"Arts"
"3088","F",0,1,252.878223627885,0,1,0,0,0,0.0363636363636364,"NatSci"
"3089","M",1,1,254.111115731795,0,1,0,0,0,0.024390243902439,"NatSci"
"3090","M",1,1,907.496526030826,0,0,0,0,0,0.0294117647058824,"Inter"
"3091","F",1,1,40.746210061226,0,1,0,2,0,0.170731707317073,"SocSci"
"3092","F",0,1,323.776993928404,0,0,0,1,0,0.2,"Humanities"
"3093","F",0,1,417.769403184498,0,0,0,1,0,0.125,"NatSci"
"3094","M",0,0,409.473123220278,0,1,0,1,0,0.102564102564103,"SocSci"
"3095","M",0,1,185.728178302892,0,1,0,1,0,0,"SocSci"
"3096","M",0,1,575.82233459702,0,1,0,0,0,0.2,"NatSci"
"3097","F",0,1,54.4318987382577,0,0,0,0,0,0.0338983050847458,"NatSci"
"3098","F",0,0,1998.14057865513,0,0,1,0,0,0.0434782608695652,"SocSci"
"3099","M",1,1,1841.45741399207,0,1,0,0,0,0,"NatSci"
"3100","F",0,1,206.551755738379,1,1,0,0,0,0.0892857142857143,"SocSci"
"3101","F",0,1,377.123126114903,0,1,0,0,0,0.0344827586206897,"Undecided"
"3102","M",1,1,43.0597066814948,0,1,0,0,0,0.0357142857142857,"SocSci"
"3103","F",0,0,4409.11727938353,0,1,0,1,2,0.0866141732283465,"NatSci"
"3104","F",0,1,233.32348466544,0,0,0,0,1,0.0413223140495868,"SocSci"
"3105","M",1,1,195.305174893722,0,0,0,0,0,0.0256410256410256,"NatSci"
"3106","M",0,1,245.634324813642,0,1,0,0,0,0,"SocSci"
"3107","F",0,1,201.621890897843,0,0,0,0,0,0.0416666666666667,"SocSci"
"3108","M",1,1,156.434926675925,0,1,0,0,0,0.0333333333333333,"NatSci"
"3109","F",1,1,216.956634073087,0,0,0,0,0,0.0952380952380952,"NatSci"
"3110","M",1,1,48.5569656053303,0,1,0,0,0,0,"Undecided"
"3111","F",0,0,579.208804616354,0,1,0,0,1,0.0135135135135135,"SocSci"
"3112","F",0,0,71.7304409951224,0,1,0,1,0,0.2,"Undecided"
"3113","F",0,1,1861.85437175527,0,1,0,0,0,0.0684931506849315,"SocSci"
"3114","M",0,1,1864.77016691094,0,0,0,1,0,0.137931034482759,"Undecided"
"3115","F",0,1,1966.28380701881,0,1,0,1,0,0.258064516129032,"SocSci"
"3116","F",0,0,117.854324858905,0,0,0,2,0,0.043956043956044,"SocSci"
"3117","F",0,0,112.874231801068,0,0,0,0,0,0.107142857142857,"Undecided"
"3118","M",0,1,496.250864937506,0,0,0,1,0,0.125,"SocSci"
"3119","F",0,1,644.907038019591,0,1,0,1,0,0.0625,"NatSci"
"3120","F",0,0,48.2285552516488,0,0,0,1,0,0.0625,"SocSci"
"3121","F",0,1,208.885797214463,0,0,0,0,0,0.0185185185185185,"Humanities"
"3122","F",0,1,726.536519485382,0,0,0,1,0,0.260869565217391,"NatSci"
"3123","M",0,1,1.89649201615642,1,0,0,1,0,0.0163934426229508,"NatSci"
"3124","F",0,1,55.8113489879265,0,0,0,0,0,0,"SocSci"
"3125","F",0,1,670.002871991045,0,1,1,2,0,0.222222222222222,"Undecided"
"3126","M",0,1,71.7401059153476,0,1,0,0,0,0,"Undecided"
"3127","F",0,1,1572.14348204662,0,0,0,0,0,0,"NatSci"
"3128","M",1,1,638.7223012336,0,0,0,0,0,0.0602409638554217,"NatSci"
"3129","F",1,1,71.4751544450427,0,0,0,0,0,0,"NatSci"
"3130","F",1,1,1219.02987812409,0,0,0,0,0,0.016260162601626,"Arts"
"3131","M",1,1,448.307334035836,0,0,0,0,0,0.0212765957446809,"NatSci"
"3132","M",0,1,120.506094963822,0,0,0,1,1,0.103896103896104,"NatSci"
"3133","F",0,1,76.2167615845098,0,1,0,1,0,0.00917431192660551,"NatSci"
"3134","M",1,1,391.898287030353,0,1,0,0,0,0.0267857142857143,"NatSci"
"3135","M",0,1,180.847493234913,0,0,0,1,0,0.0240963855421687,"Humanities"
"3136","F",0,1,1952.96158627593,0,0,0,1,0,0.155844155844156,"NatSci"
"3137","F",1,1,2.43493172513007,1,0,1,0,0,0.0593220338983051,"Arts"
"3138","F",1,1,904.792318753572,0,0,0,1,0,0.0975609756097561,"SocSci"
"3139","F",0,1,73.2448531014848,0,1,0,0,0,0.137931034482759,"SocSci"
"3140","F",0,1,1920.29873203483,0,0,0,1,0,0.0222222222222222,"NatSci"
"3141","F",0,0,51.3095015717622,0,0,0,2,0,0.111111111111111,"NatSci"
"3142","M",1,1,1314.05457765888,0,1,0,1,0,0,"SocSci"
"3143","F",0,1,45.6902291309945,0,1,1,0,0,0.046242774566474,"NatSci"
"3144","M",1,1,202.010951437428,0,0,0,0,0,0,"SocSci"
"3145","F",0,1,425.98555210051,0,0,1,0,0,0.111111111111111,"SocSci"
"3146","M",0,1,216.066620208695,0,1,0,2,0,0,"SocSci"
"3147","M",0,1,920.970356224734,0,1,0,0,0,0.0133333333333333,"NatSci"
"3148","M",1,0,70.5366086536978,0,0,0,2,0,0.166666666666667,"NatSci"
"3149","F",0,0,216.673587314671,0,0,0,0,0,0.04,"SocSci"
"3150","F",0,1,27.0495703915849,0,1,0,0,0,0.0645161290322581,"SocSci"
"3151","F",0,1,278.246842382576,0,0,0,0,0,0.0458015267175573,"NatSci"
"3152","M",0,1,267.864122209995,0,0,1,0,0,0.130434782608696,"SocSci"
"3153","F",1,1,581.483331931723,0,0,0,0,0,0,"Undecided"
"3154","M",1,1,1833.85250824146,0,1,0,1,0,0.166666666666667,"NatSci"
"3155","M",0,0,2016.1262118721,0,0,0,0,1,0.00952380952380952,"Humanities"
"3156","F",0,1,215.717750967434,0,0,0,1,0,0.0434782608695652,"Inter"
"3157","F",0,1,193.247891898617,0,1,0,1,0,0.0217391304347826,"NatSci"
"3158","F",1,1,76.177256027752,0,0,0,0,0,0.0704225352112676,"Arts"
"3159","F",0,1,40.1412071605868,0,1,0,1,0,0.0307692307692308,"Arts"
"3160","F",0,0,1976.84741903838,0,0,1,0,0,0.1,"SocSci"
"3161","F",0,1,304.292120812251,0,0,0,0,0,0.0240963855421687,"SocSci"
"3162","F",0,1,379.71298974002,1,1,0,1,0,0.23728813559322,"Humanities"
"3163","F",0,1,401.704790781182,0,0,0,0,0,0,"Arts"
"3164","F",1,1,1.18290696672757,0,0,0,0,0,0.0566037735849057,"Humanities"
"3165","M",1,1,208.884275552047,0,0,0,0,0,0.0289855072463768,"NatSci"
"3166","M",0,1,179.62631950604,0,0,0,0,0,0.029585798816568,"Humanities"
"3167","F",1,1,542.697701822033,0,0,0,0,0,0.0465116279069767,"SocSci"
"3168","M",0,1,58.2507662628027,0,1,0,1,0,0.102040816326531,"SocSci"
"3169","M",1,1,170.134801314251,0,1,0,0,0,0,"Undecided"
"3170","F",0,1,560.275833572272,0,0,0,0,0,0.0487804878048781,"Arts"
"3171","M",0,1,65.7615849916437,0,1,0,1,0,0.0447761194029851,"Undecided"
"3172","F",0,1,422.512980895378,0,1,0,0,0,0.0315789473684211,"Inter"
"3173","F",1,1,41.9484143955843,0,0,0,0,0,0.024390243902439,"SocSci"
"3174","F",1,1,471.164792378577,0,0,0,1,0,0.0263157894736842,"Inter"
"3175","M",1,1,124.871367620297,0,1,0,0,0,0.0731707317073171,"SocSci"
"3176","F",1,1,182.368764914903,0,0,0,0,0,0,"Undecided"
"3177","F",0,1,128.710443327266,0,1,0,0,0,0,"NatSci"
"3178","M",0,1,863.510450375482,0,1,0,0,0,0,"SocSci"
"3179","F",1,1,200.341284235712,0,1,0,0,0,0.0192307692307692,"SocSci"
"3180","M",1,1,563.324147600466,0,1,0,1,0,0.0789473684210526,"NatSci"
"3181","F",0,0,64.6594896873255,0,1,0,1,0,0.0555555555555556,"NatSci"
"3182","F",0,1,90.7345856793248,0,0,0,2,0,0.0576923076923077,"NatSci"
"3183","M",1,1,1.57709851177549,0,0,0,1,0,0.0563380281690141,"NatSci"
"3184","F",1,1,59.0009837881955,0,0,0,0,0,0,"SocSci"
"3185","F",0,1,118.799052769584,0,1,0,0,0,0,"NatSci"
"3186","F",0,1,62.7913366045126,0,0,0,0,0,0,"Arts"
"3187","M",0,1,187.078269160219,0,1,0,0,0,0,"Undecided"
"3188","M",0,1,42.2269653108476,0,0,0,0,0,0.0898876404494382,"SocSci"
"3189","M",1,1,1986.4071056239,0,0,0,0,0,0.0909090909090909,"NatSci"
"3190","M",1,1,208.956422438115,0,0,0,0,0,0.032258064516129,"NatSci"
"3191","F",0,1,60.3214157093135,0,0,0,0,0,0,"NatSci"
"3192","M",0,1,1952.2552324076,0,0,0,0,0,0.233333333333333,"NatSci"
"3193","M",0,1,1208.88186229799,0,1,0,0,0,0.0344827586206897,"SocSci"
"3194","M",1,1,199.30160448558,0,0,0,0,0,0.0588235294117647,"NatSci"
"3195","M",0,0,40.4448179289113,0,0,0,1,0,0.0555555555555556,"NatSci"
"3196","F",1,1,1658.01407218052,0,1,0,1,0,0.111111111111111,"SocSci"
"3197","M",0,1,425.823020493123,0,0,0,1,0,0.0394736842105263,"SocSci"
"3198","F",0,1,213.624450409531,0,1,0,0,0,0.0283018867924528,"NatSci"
"3199","M",0,1,57.7855905139852,0,1,0,0,0,0.0238095238095238,"SocSci"
"3200","M",1,1,895.331891386533,0,0,0,0,0,0.0158730158730159,"SocSci"
"3201","M",0,1,224.610420129018,0,0,0,1,0,0.072289156626506,"Inter"
"3202","F",0,1,932.222329282563,0,1,0,0,0,0.105263157894737,"SocSci"
"3203","F",1,1,746.967532696464,0,0,0,0,0,0.0394736842105263,"NatSci"
"3204","F",0,1,319.610350535566,0,1,0,1,0,0.0232558139534884,"NatSci"
"3205","F",0,1,64.4846071249265,0,0,0,0,0,0.0526315789473684,"Humanities"
"3206","F",0,1,518.18212693128,0,0,0,1,0,0.0769230769230769,"Humanities"
"3207","F",0,1,539.682545207552,0,0,0,0,0,0.0303030303030303,"SocSci"
"3208","F",1,1,90.2478012378587,0,1,0,0,0,0,"SocSci"
"3209","F",0,1,128.856063615736,0,1,0,0,0,0.0377358490566038,"NatSci"
"3210","M",1,1,1199.70322932142,0,0,0,0,0,0.0232558139534884,"NatSci"
"3211","M",0,1,1318.55698095676,0,1,0,1,0,0.315789473684211,"SocSci"
"3212","F",0,0,1996.99655175462,0,0,0,0,0,0.0534351145038168,"NatSci"
"3213","F",1,1,13.953586160285,0,0,0,3,0,0.175438596491228,"Arts"
"3214","M",1,1,145.368458659384,0,1,0,0,0,0,"NatSci"
"3215","F",0,1,43.2789695451166,0,1,0,1,0,0,"NatSci"
"3216","M",0,1,510.940108641502,1,0,1,2,0,0.1875,"NatSci"
"3217","M",0,1,186.568412937961,0,1,0,1,0,0,"SocSci"
"3218","F",0,1,51.6200496323136,0,0,0,2,0,0.142857142857143,"NatSci"
"3219","M",1,1,1213.81886067351,0,0,0,0,0,0.03125,"NatSci"
"3220","F",0,1,97.0543023943073,0,0,0,0,0,0.0526315789473684,"Humanities"
"3221","M",0,1,127.497237732579,0,0,0,0,0,0.0909090909090909,"NatSci"
"3222","F",1,1,410.167176409367,0,1,0,0,0,0.2,"Arts"
"3223","F",0,1,721.023568585774,1,0,0,2,0,0.0882352941176471,"SocSci"
"3224","F",0,1,40.6281379341341,0,0,0,2,1,0.0941176470588235,"SocSci"
"3225","M",1,1,193.011938161398,0,0,0,0,0,0,"SocSci"
"3226","F",0,1,101.853443263862,0,0,0,0,0,0,"Inter"
"3227","F",0,1,560.554189043576,0,0,0,0,0,0,"NatSci"
"3228","F",1,1,210.50958908907,0,0,0,0,0,0.0531914893617021,"Undecided"
"3229","F",0,1,903.828031274652,0,0,0,0,0,0.027027027027027,"SocSci"
"3230","M",0,1,249.106444328861,0,0,0,0,0,0.018348623853211,"Humanities"
"3231","M",1,1,1872.91767340471,0,0,0,0,0,0.0588235294117647,"NatSci"
"3232","M",0,1,104.374309715835,0,1,0,1,0,0.111111111111111,"SocSci"
"3233","F",0,1,221.144700336637,0,0,0,0,0,0.0204081632653061,"SocSci"
"3234","M",0,1,279.972912366395,0,0,0,0,0,0,"SocSci"
"3235","M",0,1,474.742371089667,0,0,0,0,0,0,"SocSci"
"3236","F",0,1,36.5977471984618,0,1,1,1,0,0.145454545454545,"Undecided"
"3237","F",0,1,324.191631425506,0,0,0,2,0,0.0434782608695652,"Undecided"
"3238","F",0,1,413.273715937612,0,1,0,1,0,0,"Inter"
"3239","F",1,1,742.644316031144,0,1,0,0,0,0,"NatSci"
"3240","M",0,1,81.5996299200843,0,0,0,3,0,0.09,"NatSci"
"3241","F",0,0,2008.76026088383,0,0,0,0,0,0,"SocSci"
"3242","F",0,0,554.527446556325,0,1,0,0,0,0.0731707317073171,"NatSci"
"3243","M",1,1,96.7169808694387,0,1,0,0,0,0.0526315789473684,"Undecided"
"3244","M",0,1,54.4900263160825,0,1,0,0,0,0,"NatSci"
"3245","M",0,1,1568.4761982318,0,1,0,0,0,0,"SocSci"
"3246","F",1,1,444.861835788752,0,0,0,0,0,0.0238095238095238,"NatSci"
"3247","F",0,1,101.947920344448,0,0,0,0,0,0.0547945205479452,"Inter"
"3248","M",1,1,606.258755598071,0,0,0,1,0,0.130952380952381,"NatSci"
"3249","M",0,1,114.840404663915,0,1,0,0,0,0,"Undecided"
"3250","M",0,0,1551.02482271184,0,1,0,2,0,0.0810810810810811,"NatSci"
"3251","F",0,1,100.286907830536,0,1,0,2,0,0.228070175438596,"SocSci"
"3252","M",0,1,278.999930217076,0,1,0,0,0,0.024390243902439,"Undecided"
"3253","M",1,1,383.794400693968,0,1,0,0,0,0,"NatSci"
"3254","M",0,1,90.9117709072805,0,0,1,0,0,0.01,"Inter"
"3255","F",0,1,432.800771916457,0,1,0,0,0,0,"Humanities"
"3256","M",1,1,59.6960787639813,0,1,0,0,0,0.0444444444444444,"NatSci"
"3257","F",0,1,2.20032205850405,0,0,1,1,0,0.0531914893617021,"Undecided"
"3258","F",1,1,971.85158107159,0,0,0,0,0,0.010989010989011,"NatSci"
"3259","F",0,1,554.927474527169,0,0,0,1,2,0.0816326530612245,"SocSci"
"3260","M",0,1,641.44638790095,0,1,0,1,0,0.346153846153846,"NatSci"
"3261","F",1,1,899.875417929706,0,0,0,0,0,0.0882352941176471,"Undecided"
"3262","M",1,1,123.241103988,0,0,0,0,0,0.0196078431372549,"Undecided"
"3263","M",0,1,64.1047937264608,0,1,0,0,0,0.0714285714285714,"NatSci"
"3264","F",1,1,24.3599696902479,0,1,0,1,0,0,"NatSci"
"3265","F",0,0,543.955045332277,0,1,0,2,0,0.142857142857143,"NatSci"
"3266","F",0,1,811.935734227402,0,0,0,1,0,0,"Inter"
"3267","M",0,1,142.228693272064,0,0,0,0,0,0.0769230769230769,"Arts"
"3268","F",0,1,664.412452694344,0,1,0,0,0,0.0555555555555556,"NatSci"
"3269","M",1,1,198.207762246681,0,0,0,0,0,0,"NatSci"
"3270","F",1,1,110.128842003909,0,1,0,1,0,0.03,"NatSci"
"3271","F",1,1,922.075100138878,0,0,0,0,0,0.0375,"NatSci"
"3272","F",1,1,1541.8174221695,0,0,0,1,0,0.264705882352941,"NatSci"
"3273","F",0,1,917.306390296165,0,0,0,0,0,0.176470588235294,"NatSci"
"3274","F",0,1,655.004234114822,0,0,0,0,0,0.046875,"Inter"
"3275","F",1,1,37.6927855566107,0,1,0,1,0,0.0454545454545455,"NatSci"
"3276","F",0,1,45.0487530168626,0,1,0,1,0,0,"NatSci"
"3277","F",0,1,111.783613426522,0,0,0,0,0,0,"Undecided"
"3278","M",1,1,59.6211387570348,0,1,0,0,0,0,"Undecided"
"3279","F",1,1,167.873959112829,0,0,0,0,0,0.153846153846154,"NatSci"
"3280","M",0,0,3.47826311390712,0,0,0,0,0,0,"Arts"
"3281","M",0,1,3.07415205402367,0,1,0,0,0,0.384615384615385,"NatSci"
"3282","M",0,1,79.7446548725829,0,1,0,1,0,0,"SocSci"
"3283","M",0,1,172.797737690977,0,1,0,1,0,0.0181818181818182,"SocSci"
"3284","F",0,0,557.194130099965,0,0,0,0,0,0.0909090909090909,"Inter"
"3285","M",0,1,97.6492142967458,0,1,0,0,0,0.00775193798449612,"NatSci"
"3286","F",0,1,63.2131741575343,0,0,0,1,0,0.0119047619047619,"SocSci"
"3287","M",1,1,590.55619079441,0,0,0,0,0,0,"Undecided"
